"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.162912608E2,-1.588433075E1,1.518223190E1,1.203565216E1
1.163112208E2,-4.493557358E1,3.183151054E1,3.197216988E1
1.163311814E2,-4.952286530E1,3.367264938E1,3.062423325E1
1.163511472E2,-2.801814461E1,2.243905640E1,1.532767963E1
1.163711121E2,-1.180461121E1,1.233792019E1,5.753266811E0
1.163910734E2,-2.778470993E0,7.092224121E0,1.055842996E0
1.164110319E2,2.251746655E0,3.536834478E0,-2.284068346E0
1.164309905E2,2.744952202E0,1.875258446E0,-5.018246651E0
1.164509490E2,1.713051319E0,1.190516829E0,-6.701370716E0
1.164709076E2,1.253364563E0,1.573589087E0,-5.662287235E0
1.164908661E2,2.464830637E0,2.124255419E0,-4.522646904E0
1.165108247E2,3.302801132E0,3.077147722E0,-2.288856745E0
1.165307832E2,4.131195068E0,4.252700806E0,-3.375824392E-1
1.165507417E2,4.531026840E0,5.610213280E0,2.566584110E0
1.165707003E2,3.867832899E0,6.326079369E0,7.627926826E0
1.165906602E2,3.003525972E0,6.773795128E0,1.235647488E1
1.166106174E2,2.874239206E0,8.069058418E0,1.369962215E1
1.166305745E2,-1.855506301E-1,1.226130581E1,1.388636971E1
1.166505318E2,-2.603694439E0,1.887169647E1,1.250012684E1
1.166704892E2,-1.413416958E1,2.381332779E1,1.844253540E1
1.166904467E2,-3.074514198E1,2.349729347E1,2.002031517E1
1.167104044E2,-2.880344391E1,1.927871132E1,4.716577530E0
1.167303624E2,-1.976533127E1,1.489732170E1,-5.145139217E0
1.167503205E2,-1.155082607E1,8.291719437E0,-2.279279947E0
1.167702788E2,-2.926911592E0,1.338957310E0,4.007893562E0
1.167902374E2,3.671508312E0,-2.328959703E0,6.153098583E0
1.168101961E2,4.756081581E0,-4.076726913E0,3.790021181E0
1.168301551E2,4.967968464E-1,-4.852448463E0,1.685518026E0
1.168501182E2,-3.700238705E0,-4.943428040E0,1.436520964E-1
1.168700784E2,-4.586093426E0,-4.543596268E0,-3.071760893E0
1.168900369E2,-3.171120167E0,-4.222773075E0,-6.789956093E0
1.169099954E2,-9.876081944E-1,-4.474164486E0,-9.291896820E0
1.169299540E2,5.279214978E-1,-4.945822239E0,-1.002212811E1
1.169499125E2,-7.541735470E-2,-5.216366768E0,-9.294290543E0
1.169698710E2,-4.301183224E0,-4.974552631E0,-7.831433773E0
1.169898294E2,-9.999382973E0,-4.098274708E0,-4.113238335E0
1.170097879E2,-1.075595093E1,9.989806414E-1,1.606509328E0
1.170297463E2,-1.963125610E1,1.587176132E1,1.779131317E1
1.170497048E2,-4.704486465E1,3.296157455E1,4.330153275E1
1.170696632E2,-4.184226608E1,3.259047318E1,2.966655350E1
1.170896269E2,-1.626979828E1,1.878550529E1,1.228704357E1
1.171095808E2,3.056198359E0,6.730699539E0,8.461109161E0
1.171295348E2,1.110311031E1,1.719635367E0,4.632780075E0
1.171494890E2,8.165425301E0,1.413177609E0,-2.391807556E0
1.171694438E2,3.774458885E0,2.818573952E0,-4.632780075E0
1.171893992E2,3.104082584E0,3.728370667E0,-4.678270340E0
1.172093554E2,8.702923059E-1,5.035604954E0,-2.250549555E0
1.172293123E2,-2.262520641E-1,6.517615795E0,-4.261679053E-1
1.172492700E2,8.259996027E-2,7.556699276E0,-3.327940404E-1
1.172692285E2,1.521515131E0,7.827243805E0,-3.040636182E-1
1.172891878E2,3.034650564E0,7.470507622E0,1.355118155E0
1.173091478E2,3.317166567E0,6.247070789E0,5.013458252E0
1.173291084E2,2.551021814E0,4.798578739E0,9.191340446E0
1.173490788E2,2.436100245E0,4.772242546E0,1.067574501E1
1.173690416E2,1.179144382E0,8.239047050E0,9.955090523E0
1.173890001E2,9.995791912E-1,1.564191818E1,9.782708168E0
1.174089585E2,-1.081580639E1,2.384205818E1,2.153105545E1
