"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.664470435E2,4.691794395E0,-8.830127716E-1,-3.784397125E0
1.664670018E2,1.390603828E1,-6.351880550E0,-2.642259836E0
1.664869602E2,1.513341522E1,-7.756080151E0,-6.816040039E0
1.665069185E2,1.389008904E1,-8.242512703E0,-8.971776962E0
1.665268768E2,1.225175381E1,-8.150084496E0,-6.121928215E0
1.665468352E2,9.811517715E0,-6.421950340E0,-3.752270699E0
1.665667935E2,9.966398239E0,-4.482472420E0,-4.799509048E0
1.665867660E2,1.094343567E1,-3.150749683E0,-4.945291519E0
1.666067110E2,1.027546501E1,-1.879202843E0,-2.065931082E0
1.666266565E2,8.604316711E0,-9.423189163E-1,2.626100063E0
1.666466030E2,7.070648193E0,6.260156631E-2,8.157911301E0
1.666665509E2,3.256414175E0,2.748713493E0,1.125819969E1
1.666865006E2,-2.885131836E0,7.661875248E0,1.097417641E1
1.667064523E2,-9.068580627E0,1.468129921E1,9.076570511E0
1.667264064E2,-1.015113640E1,1.979112244E1,9.904617310E0
1.667463628E2,-2.381198692E1,1.687971115E1,1.400344372E1
1.667663214E2,-2.543952179E1,1.223279858E1,-1.093572736E0
1.667862822E2,-1.288136292E1,5.884599686E0,-6.285723209E0
1.668062450E2,1.024363995E0,-3.059710979E0,-3.721976280E-1
1.668262096E2,1.081622410E1,-9.584192276E0,5.305020809E0
1.668462017E2,1.273402500E1,-1.245325184E1,6.520907402E0
1.668661703E2,5.910866737E0,-1.359886742E1,4.008557320E0
1.668861287E2,-2.279055119E0,-1.273185539E1,4.484730959E-1
1.669060871E2,-2.245767117E0,-1.176270580E1,-7.282933235E0
1.669260454E2,3.075227737E-1,-1.063666630E1,-1.254282188E1
1.669460037E2,6.372110844E0,-1.156751347E1,-1.546337128E1
1.669659621E2,1.036517811E1,-1.322680283E1,-1.327732658E1
1.669859204E2,8.062325478E0,-1.361990261E1,-5.842465401E0
1.670058787E2,3.605262756E0,-1.237187576E1,9.030562639E-1
1.670258371E2,1.690244198E0,-1.062917137E1,8.597005606E-1
1.670457954E2,-1.672871113E0,-7.597462654E0,-1.117875576E0
1.670657537E2,-7.168217659E0,-1.939937592E0,6.575214863E-2
1.670857306E2,-5.423425198E0,7.578851223E0,8.429600000E-1
1.671056710E2,-1.426038361E1,1.746213150E1,1.147302914E1
1.671256121E2,-3.846343231E1,2.448156738E1,2.608069992E1
1.671455545E2,-3.193301773E1,2.094935608E1,1.117617607E1
1.671654987E2,-1.039377403E1,8.686581612E0,-3.206204414E0
1.671854454E2,4.439159393E0,-5.660200119E-2,-3.999801159E0
1.672053949E2,1.089264107E1,-3.719910860E0,-1.998713493E0
1.672253474E2,1.336107445E1,-5.357898712E0,-3.242089033E0
1.672453030E2,1.336816978E1,-6.446818829E0,-5.433281898E0
1.672652618E2,1.055568695E1,-6.412499428E0,-4.459251404E0
1.672852235E2,9.099687576E0,-5.089117050E0,-3.716692448E0
1.673051880E2,1.048080254E1,-3.580430269E0,-6.235041618E0
1.673251549E2,1.077571869E1,-3.315553188E0,-6.963991165E0
1.673451547E2,9.815186501E0,-3.536949158E0,-3.501891613E0
1.673651303E2,8.697487831E0,-3.373087406E0,2.249733925E0
1.673850886E2,6.747078419E0,-1.873370171E0,9.326614380E0
1.674050470E2,5.068627357E0,9.441313744E-1,1.184369659E1
1.674250053E2,1.088487625E0,6.405761242E0,8.864727974E0
1.674449636E2,3.101442575E0,1.295650959E1,5.909780502E0
1.674649220E2,-6.650342941E0,1.615668488E1,1.726081467E1
1.674848803E2,-1.892011070E1,1.341946030E1,1.915178871E1
1.675048386E2,-1.776563454E1,1.129905224E1,2.850511551E0
1.675247970E2,-1.118107796E1,7.180075645E0,-4.383782864E0
1.675447553E2,-1.698586464E0,3.240242004E-1,-2.724938869E0
1.675647136E2,6.021975517E0,-4.927810192E0,1.045422792E0
1.675846960E2,8.446751595E0,-8.211263657E0,2.672255278E0
1.676046557E2,5.060339928E0,-1.056329918E1,1.767750978E0
1.676245657E2,1.660795212E-1,-1.170504093E1,3.672704697E-1
1.676444785E2,-7.876434326E-1,-1.228348160E1,-3.001162529E0
1.676643958E2,1.613866329E0,-1.264390182E1,-7.817178249E0
1.676843192E2,5.500109196E0,-1.312706375E1,-1.275051117E1
