"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.401554800E2,5.239473355E1,4.965978960E0,3.654663694E0,3.109999895E0,2.501999969E2,3.790092468E0,2.500000000E0
4.411534000E2,5.239472124E1,4.965932650E0,3.777543862E0,3.190000057E0,2.466999969E2,3.790092468E0,2.500000000E0
4.421504544E2,5.239471159E1,4.965885140E0,3.990453980E0,3.150000095E0,2.538000031E2,3.790092468E0,2.500000000E0
4.431582260E2,5.239470186E1,4.965840450E0,3.738766024E0,3.029999971E0,2.466999969E2,3.790092468E0,2.500000000E0
4.441522755E2,5.239469081E1,4.965792000E0,3.888990490E0,3.140000105E0,2.498000031E2,3.790092468E0,2.500000000E0
4.451551913E2,5.239468009E1,4.965745040E0,4.306672353E0,3.099999905E0,2.498999939E2,3.790092468E0,2.500000000E0
4.461548145E2,5.239466740E1,4.965701120E0,3.837634432E0,3.140000105E0,2.410000000E2,3.790092468E0,2.500000000E0
4.471540158E2,5.239465615E1,4.965655990E0,3.700262897E0,3.180000067E0,2.493999939E2,3.790092468E0,2.500000000E0
4.481521559E2,5.239464768E1,4.965608830E0,3.683377542E0,3.150000095E0,2.515000000E2,3.790092468E0,2.500000000E0
4.491555557E2,5.239463753E1,4.965560330E0,4.052841546E0,3.160000086E0,2.478999939E2,3.790092468E0,2.500000000E0
4.501544031E2,5.239462650E1,4.965510160E0,3.458069919E0,3.119999886E0,2.518999939E2,3.790092468E0,2.518718243E0
4.511505361E2,5.239461716E1,4.965456250E0,3.542924983E0,3.089999914E0,2.548999939E2,3.790092468E0,2.740067005E0
4.521546604E2,5.239460506E1,4.965405820E0,3.096406073E0,3.180000067E0,2.458000031E2,3.790092468E0,2.777070999E0
4.531502368E2,5.239459254E1,4.965357570E0,3.321335591E0,3.160000086E0,2.480000000E2,3.790092468E0,2.798446655E0
4.541543719E2,5.239458126E1,4.965309190E0,3.256166706E0,3.160000086E0,2.498000031E2,3.790092468E0,2.726310968E0
4.551537471E2,5.239457027E1,4.965263280E0,3.819539717E0,3.119999886E0,2.491999969E2,3.790092468E0,2.721214533E0
4.561541520E2,5.239455796E1,4.965215140E0,3.561925655E0,3.180000067E0,2.476999969E2,3.790092468E0,2.845877647E0
4.571538975E2,5.239454509E1,4.965164690E0,3.831897335E0,3.200000048E0,2.485000000E2,3.790092468E0,3.150362492E0
4.581593596E2,5.239453190E1,4.965116680E0,3.846193715E0,3.190000057E0,2.456999969E2,3.790092468E0,3.434195518E0
4.591537721E2,5.239451770E1,4.965071590E0,3.940751591E0,3.200000048E0,2.428000031E2,3.790092468E0,3.522819996E0
4.601511638E2,5.239450421E1,4.965027800E0,3.704073447E0,3.220000029E0,2.455000000E2,3.790092468E0,3.448595285E0
4.611575398E2,5.239449119E1,4.964984910E0,3.951405290E0,3.210000038E0,2.436000061E2,3.790092468E0,3.415598154E0
4.621505228E2,5.239447842E1,4.964942470E0,3.691474568E0,3.170000076E0,2.450000000E2,3.790092468E0,3.387339830E0
4.631511725E2,5.239446475E1,4.964901450E0,3.899377866E0,3.220000029E0,2.416999969E2,3.790092468E0,3.480285883E0
4.641563950E2,5.239444901E1,4.964864300E0,4.182414749E0,3.099999905E0,2.363000031E2,3.790092468E0,3.303769350E0
4.651514896E2,5.239442934E1,4.964833050E0,4.334101817E0,3.180000067E0,2.261999969E2,3.790092468E0,3.213270664E0
4.661508100E2,5.239440511E1,4.964808170E0,5.184577606E0,3.230000019E0,2.161999969E2,3.790092468E0,2.864323854E0
4.671557477E2,5.239437591E1,4.964795650E0,5.359089173E0,3.119999886E0,1.996000061E2,3.790092468E0,2.599315166E0
4.681503432E2,5.239434735E1,4.964784620E0,4.233309554E0,3.089999914E0,2.016999969E2,3.790092468E0,2.500000000E0
4.691504240E2,5.239432464E1,4.964756330E0,4.127486692E0,3.380000114E0,2.271999969E2,3.790092468E0,2.500000000E0
4.701544641E2,5.239430941E1,4.964714880E0,4.223082826E0,3.190000057E0,2.431999969E2,3.790092468E0,2.500000000E0
4.711545819E2,5.239429766E1,4.964671880E0,4.006427161E0,3.039999962E0,2.453000031E2,3.790092468E0,2.500000000E0
4.721552002E2,5.239428652E1,4.964629050E0,4.267128423E0,3.069999933E0,2.475000000E2,3.790092468E0,2.500000000E0
4.731507949E2,5.239427590E1,4.964585060E0,3.231565100E0,3.109999895E0,2.446999969E2,3.790092468E0,2.500000000E0
4.741540683E2,5.239426583E1,4.964540970E0,2.909503481E0,3.150000095E0,2.468000031E2,3.790092468E0,2.500000000E0
4.751536323E2,5.239425711E1,4.964496580E0,2.838908456E0,3.069999933E0,2.515000000E2,3.790092468E0,2.500000000E0
4.761552599E2,5.239424656E1,4.964455340E0,2.293581216E0,3.019999981E0,2.451000061E2,3.790092468E0,2.500000000E0
4.771544184E2,5.239423451E1,4.964416200E0,2.194725231E0,3.000000000E0,2.436000061E2,3.790092468E0,2.500000000E0
4.781534364E2,5.239422196E1,4.964374200E0,2.249919596E0,3.180000067E0,2.446000061E2,3.790092468E0,2.500000000E0
4.791504314E2,5.239420851E1,4.964330420E0,2.098385563E0,3.230000019E0,2.431000061E2,3.790092468E0,2.500000000E0
4.801503521E2,5.239419490E1,4.964286420E0,2.231397072E0,3.150000095E0,2.461000061E2,3.790092468E0,2.500000000E0
4.811559620E2,5.239418078E1,4.964244160E0,2.367155452E0,3.089999914E0,2.420000000E2,3.790092468E0,2.500000000E0
4.821549473E2,5.239416697E1,4.964202530E0,2.318222260E0,3.140000105E0,2.460000000E2,3.790092468E0,2.500000000E0
4.831576699E2,5.239415203E1,4.964160130E0,2.602355854E0,3.150000095E0,2.416999969E2,3.790092468E0,2.500000000E0
4.841558642E2,5.239413803E1,4.964116280E0,2.975662305E0,3.150000095E0,2.475000000E2,3.790092468E0,2.500000000E0
4.851495636E2,5.239412156E1,4.964080700E0,2.573335299E0,2.829999924E0,2.298000031E2,3.790092468E0,2.632105589E0
4.861544779E2,5.239410105E1,4.964056210E0,3.057422586E0,2.759999990E0,2.176999969E2,3.790092468E0,2.500000000E0
4.871514499E2,5.239407952E1,4.964027630E0,3.026369308E0,3.000000000E0,2.268000031E2,3.790092468E0,2.500000000E0
4.881536577E2,5.239406363E1,4.963991620E0,3.456806552E0,3.039999962E0,2.418000031E2,3.790092468E0,2.500000000E0
4.891551546E2,5.239405086E1,4.963954220E0,4.075601927E0,2.930000067E0,2.405000000E2,3.790092468E0,2.500000000E0
4.901522138E2,5.239404058E1,4.963915620E0,3.942996344E0,2.960000038E0,2.496999969E2,3.790092468E0,2.500000000E0
4.911520803E2,5.239403171E1,4.963875470E0,3.527554954E0,2.940000057E0,2.488999939E2,3.790092468E0,2.500000000E0
4.921543205E2,5.239401999E1,4.963836330E0,3.318103740E0,2.950000048E0,2.396000061E2,3.790092468E0,2.500000000E0
4.931584781E2,5.239400599E1,4.963805580E0,2.604015504E0,2.190000057E0,2.291999969E2,3.790092468E0,2.500000000E0
4.941512982E2,5.239399612E1,4.963772140E0,2.368264109E0,2.680000067E0,2.478000031E2,3.790092468E0,2.500000000E0
4.951621816E2,5.239398756E1,4.963733950E0,2.109074306E0,2.630000114E0,2.476999969E2,3.790092468E0,2.500000000E0
4.961500885E2,5.239397608E1,4.963697100E0,1.837002703E0,2.710000038E0,2.408999939E2,3.790092468E0,2.500000000E0
4.971531988E2,5.239396353E1,4.963662730E0,1.796742547E0,2.670000076E0,2.400000000E2,3.790092468E0,2.939981937E0
4.981480732E2,5.239395181E1,4.963627190E0,1.645765118E0,2.690000057E0,2.440000000E2,3.790092468E0,3.841302872E0
4.991555069E2,5.239394094E1,4.963591330E0,1.580726214E0,2.680000067E0,2.440000000E2,3.790092468E0,5.067096233E0
5.001511999E2,5.239393057E1,4.963555910E0,1.470827441E0,2.700000048E0,2.448999939E2,3.989363194E0,4.136855125E0
5.011547256E2,5.239391825E1,4.963519140E0,8.750242188E-1,2.759999990E0,2.411999969E2,4.310454845E0,4.421393394E0
5.021502195E2,5.239390623E1,4.963497820E0,8.246406091E-1,2.079999924E0,2.261000061E2,4.562323093E0,4.737683296E0
5.031497910E2,5.239389402E1,4.963472470E0,7.716298619E-1,2.440000057E0,2.360000000E2,4.770174503E0,4.957188606E0
5.041544319E2,5.239388036E1,4.963433360E0,-6.666449006E-1,2.660000086E0,2.418000031E2,5.020056725E0,5.071237564E0
5.051511590E2,5.239386976E1,4.963393050E0,-1.449520491E0,2.569999933E0,2.480000000E2,5.084380150E0,4.977518559E0
5.061517152E2,5.239386540E1,4.963356520E0,-1.168725303E0,2.309999943E0,2.631000061E2,5.067648411E0,4.848245144E0
5.071491028E2,5.239385776E1,4.963323800E0,-1.031243115E0,2.430000067E0,2.385000000E2,4.774773598E0,4.555281162E0
5.081498916E2,5.239384108E1,4.963269700E0,1.204236146E0,3.049999952E0,2.426999969E2,4.036510468E0,4.017794132E0
5.091572568E2,5.239382666E1,4.963209080E0,2.181719216E0,3.319999933E0,2.483999939E2,3.798624516E0,3.702165842E0
5.101500246E2,5.239381243E1,4.963148870E0,2.576317054E0,3.349999905E0,2.445000000E2,3.790092468E0,3.334669590E0
5.111539099E2,5.239379545E1,4.963091660E0,4.481105594E0,3.359999895E0,2.415000000E2,3.790092468E0,2.851951599E0
5.121567186E2,5.239377961E1,4.963040960E0,3.514256498E0,3.359999895E0,2.423999939E2,3.790092468E0,2.532335281E0
5.131498440E2,5.239376414E1,4.962997630E0,2.074084600E0,3.269999981E0,2.353000031E2,3.790092468E0,2.500000000E0
5.141515241E2,5.239374498E1,4.962956780E0,2.053342482E0,3.289999962E0,2.283999939E2,3.790092468E0,2.500000000E0
5.151588505E2,5.239372707E1,4.962915100E0,2.952096290E0,3.240000010E0,2.353000031E2,3.790092468E0,2.500000000E0
5.161557574E2,5.239371277E1,4.962878120E0,5.508816980E0,3.089999914E0,2.348000031E2,3.790092468E0,2.572532654E0
5.171548532E2,5.239369838E1,4.962839630E0,5.565536658E0,3.150000095E0,2.378000031E2,3.790092468E0,3.038294554E0
5.181544098E2,5.239368614E1,4.962798520E0,5.545780823E0,3.190000057E0,2.463999939E2,3.790092468E0,3.136659384E0
5.191506631E2,5.239368013E1,4.962760330E0,4.221287044E0,2.789999962E0,2.446000061E2,3.790092468E0,3.296549797E0
5.201535517E2,5.239366808E1,4.962725850E0,3.945126662E0,3.150000095E0,2.303000031E2,3.790092468E0,3.390275717E0
5.211545481E2,5.239365032E1,4.962696280E0,3.870254950E0,3.049999952E0,2.213999939E2,3.790092468E0,3.440284967E0
5.221496157E2,5.239362886E1,4.962671410E0,3.331696625E0,3.130000114E0,2.143000031E2,3.790092468E0,3.449190855E0
5.231521891E2,5.239360581E1,4.962652480E0,3.099535987E0,3.049999952E0,2.055000000E2,3.790092468E0,3.311887026E0
5.241515427E2,5.239358135E1,4.962639580E0,3.541754302E0,3.029999971E0,1.983999939E2,3.790092468E0,3.295859575E0
5.251541360E2,5.239356047E1,4.962643920E0,4.138162602E0,2.420000076E0,1.680000000E2,3.790092468E0,3.315971375E0
5.261565514E2,5.239354213E1,4.962660810E0,5.525597483E0,2.390000105E0,1.576999969E2,3.790092468E0,2.978767633E0
5.271542272E2,5.239352446E1,4.962683780E0,5.377453375E0,2.470000029E0,1.446999969E2,3.790092468E0,2.979588270E0
5.281553475E2,5.239350780E1,4.962707800E0,5.183229779E0,2.400000095E0,1.463999939E2,3.790092468E0,3.063140154E0
5.291548601E2,5.239348794E1,4.962727950E0,4.763291349E0,2.539999962E0,1.568000031E2,3.790092468E0,3.238179922E0
5.301569265E2,5.239346726E1,4.962745270E0,4.856655759E0,2.519999981E0,1.595000000E2,3.790092468E0,3.434429169E0
5.311545352E2,5.239344576E1,4.962761120E0,5.282232497E0,2.589999914E0,1.625000000E2,3.790092468E0,3.410011530E0
5.321546660E2,5.239342697E1,4.962782610E0,6.401358875E0,2.549999952E0,1.551999969E2,3.790092468E0,3.332136154E0
5.331514489E2,5.239341940E1,4.962795730E0,8.209156036E0,1.840000033E0,1.696999969E2,3.790092468E0,3.271428108E0
5.341545203E2,5.239340863E1,4.962812800E0,8.799665783E0,2.160000086E0,1.566999969E2,3.790092468E0,3.331163645E0
5.351535140E2,5.239339461E1,4.962836980E0,9.126197998E0,2.190000057E0,1.446000061E2,3.790092468E0,3.335979462E0
5.361501300E2,5.239337843E1,4.962863480E0,9.257232882E0,2.160000086E0,1.483999939E2,3.790092468E0,3.252603769E0
5.371506618E2,5.239335973E1,4.962879340E0,8.210218404E0,2.279999971E0,1.708000031E2,3.790092468E0,3.185428858E0
5.381567679E2,5.239333721E1,4.962898500E0,7.603202846E0,2.319999933E0,1.570000000E2,3.790092468E0,3.080537081E0
5.391548468E2,5.239331617E1,4.962927510E0,6.817423181E0,2.309999943E0,1.421000061E2,3.790092468E0,3.137745142E0
5.401512356E2,5.239329463E1,4.962952940E0,7.649377527E0,2.380000114E0,1.616999969E2,3.790092468E0,3.063649178E0
5.411553502E2,5.239327089E1,4.962975110E0,6.615054858E0,2.269999981E0,1.578000031E2,3.790092468E0,3.204033136E0
5.421577284E2,5.239324873E1,4.963004530E0,6.409962310E0,2.319999933E0,1.458999939E2,3.790092468E0,3.190660000E0
5.431539645E2,5.239322641E1,4.963033500E0,5.916172983E0,2.289999962E0,1.496000061E2,3.790092468E0,3.225150108E0
5.441597727E2,5.239320386E1,4.963055180E0,5.326553873E0,2.349999905E0,1.585000000E2,3.790092468E0,3.415328979E0
5.451551433E2,5.239318204E1,4.963079020E0,4.572020073E0,2.359999895E0,1.488000031E2,3.790092468E0,3.340917826E0
5.461515858E2,5.239316066E1,4.963104510E0,5.313093334E0,2.349999905E0,1.516999969E2,3.790092468E0,3.280147076E0
5.471560892E2,5.239313720E1,4.963123850E0,5.349203980E0,2.430000067E0,1.675000000E2,3.790092468E0,3.470384836E0
5.481545481E2,5.239311297E1,4.963139330E0,5.122921135E0,2.390000105E0,1.631999969E2,3.790092468E0,3.645665646E0
5.491539291E2,5.239308922E1,4.963154130E0,4.793733305E0,2.400000095E0,1.641000061E2,3.790092468E0,3.788491011E0
5.501557081E2,5.239306428E1,4.963169270E0,3.867314971E0,2.470000029E0,1.630000000E2,3.790092468E0,3.826843262E0
5.511551015E2,5.239303933E1,4.963190100E0,4.893292525E0,2.480000019E0,1.566999969E2,3.790092468E0,3.907379866E0
5.521552505E2,5.239301481E1,4.963209280E0,4.756977248E0,2.490000010E0,1.616000061E2,3.790092468E0,4.041659355E0
5.531541677E2,5.239299047E1,4.963236420E0,5.288147347E0,2.589999914E0,1.461000061E2,3.790092468E0,3.875640154E0
5.541573846E2,5.239296564E1,4.963259210E0,3.984597408E0,2.279999971E0,1.663999939E2,3.790092468E0,3.878630161E0
5.551517318E2,5.239293962E1,4.963279550E0,4.417067289E0,2.460000038E0,1.596999969E2,3.790092468E0,3.903947353E0
5.561561843E2,5.239291325E1,4.963300770E0,4.066700271E0,2.529999971E0,1.586000061E2,3.790092468E0,4.035116196E0
5.571562090E2,5.239288258E1,4.963317080E0,3.586380403E0,2.839999914E0,1.678000031E2,3.790092468E0,4.198003292E0
5.581561590E2,5.239285064E1,4.963325860E0,3.767126101E0,2.950000048E0,1.743999939E2,3.790092468E0,4.028996468E0
5.591551768E2,5.239281995E1,4.963330840E0,4.234980738E0,2.900000095E0,1.803999939E2,3.790092468E0,3.761103392E0
5.601544773E2,5.239279125E1,4.963336410E0,4.962848324E0,2.849999905E0,1.796000061E2,3.790092468E0,3.763325453E0
5.611516020E2,5.239276342E1,4.963348090E0,4.245469255E0,2.970000029E0,1.666000061E2,3.790092468E0,3.826412678E0
5.621560693E2,5.239273650E1,4.963361600E0,4.738663842E0,2.900000095E0,1.671999969E2,3.790092468E0,3.824849844E0
5.631554097E2,5.239270830E1,4.963380100E0,5.106920553E0,2.940000057E0,1.663999939E2,3.790092468E0,3.675237894E0
5.641513831E2,5.239268681E1,4.963397070E0,3.691738677E0,2.619999886E0,1.703999939E2,3.790092468E0,3.500351191E0
5.651542475E2,5.239266134E1,4.963419070E0,3.286258650E0,2.829999924E0,1.593000031E2,3.790092468E0,3.439949751E0
5.661557431E2,5.239263673E1,4.963439670E0,3.445659404E0,2.769999981E0,1.596000061E2,3.790092468E0,3.411025047E0
5.671524374E2,5.239261240E1,4.963467620E0,2.540123443E0,3.009999990E0,1.418000031E2,3.790092468E0,3.380783558E0
5.681498553E2,5.239259141E1,4.963503960E0,2.134414042E0,2.940000057E0,1.283000031E2,3.790092468E0,3.534092426E0
5.691597821E2,5.239257634E1,4.963543910E0,1.527970566E0,2.910000086E0,1.195000000E2,3.790092468E0,3.572025776E0
5.701525519E2,5.239256570E1,4.963587150E0,1.237026053E0,2.930000067E0,1.099000015E2,3.790092468E0,3.694412947E0
5.711522986E2,5.239255395E1,4.963630440E0,1.081822173E0,2.930000067E0,1.119000015E2,3.790092468E0,3.653094292E0
5.721550968E2,5.239253947E1,4.963670250E0,9.535288701E-1,2.960000038E0,1.195999985E2,3.790092468E0,3.568501234E0
5.731494949E2,5.239252470E1,4.963707390E0,8.626481442E-1,2.910000086E0,1.205000000E2,3.790092468E0,3.540900946E0
5.741564397E2,5.239250961E1,4.963742520E0,9.749518228E-1,3.019999981E0,1.239000015E2,3.790092468E0,3.463393688E0
5.751565307E2,5.239249188E1,4.963774000E0,1.006011810E0,3.049999952E0,1.341000061E2,3.790092468E0,3.540075779E0
5.761493034E2,5.239247441E1,4.963802930E0,7.612528077E-1,2.809999943E0,1.328999939E2,3.790092468E0,3.444228649E0
5.771541848E2,5.239245736E1,4.963828340E0,1.094739419E0,2.180000067E0,1.408000031E2,3.790092468E0,3.262206078E0
5.781591940E2,5.239244087E1,4.963850320E0,2.223634981E0,2.279999971E0,1.466000061E2,3.790092468E0,3.176839828E0
5.791635350E2,5.239242368E1,4.963872920E0,3.923208618E0,2.259999990E0,1.486999969E2,3.790092468E0,3.311579466E0
5.801513379E2,5.239240796E1,4.963893570E0,3.455852061E0,2.230000019E0,1.451999969E2,3.790092468E0,3.569874763E0
5.811553057E2,5.239239184E1,4.963923190E0,3.020848804E0,2.200000048E0,1.408000031E2,3.790092468E0,3.261369467E0
5.821560843E2,5.239237407E1,4.963951660E0,3.592556389E0,2.180000067E0,1.433000031E2,3.790092468E0,3.219872713E0
5.831539780E2,5.239235498E1,4.963980250E0,2.377518997E0,2.210000038E0,1.495000000E2,3.790092468E0,3.398961067E0
5.841556535E2,5.239233495E1,4.964004110E0,2.334901817E0,2.210000038E0,1.611000061E2,3.790092468E0,3.298942089E0
5.851515257E2,5.239231539E1,4.964030110E0,-9.119732928E-2,2.339999914E0,1.446000061E2,3.790092468E0,3.362937689E0
5.861535443E2,5.239229418E1,4.964057190E0,-1.405603863E0,2.250000000E0,1.498000031E2,3.790092468E0,3.531937838E0
5.871550440E2,5.239227527E1,4.964086180E0,-1.406834614E0,2.299999952E0,1.385000000E2,3.790092468E0,3.588182449E0
5.881567811E2,5.239225719E1,4.964114240E0,-1.398970485E0,2.259999990E0,1.441999969E2,3.790092468E0,3.659423113E0
5.891562926E2,5.239224486E1,4.964136790E0,-8.815188519E-1,1.190000057E0,1.385000000E2,3.790092468E0,3.575921535E0
5.901539773E2,5.239222933E1,4.964158430E0,1.245241649E0,2.190000057E0,1.543999939E2,3.790092468E0,3.534005165E0
5.911548568E2,5.239221053E1,4.964180170E0,1.569751450E0,2.009999990E0,1.566000061E2,3.790092468E0,3.587373257E0
5.921544087E2,5.239218900E1,4.964204190E0,1.224092671E0,2.299999952E0,1.583999939E2,3.790092468E0,3.675122976E0
5.931523831E2,5.239216515E1,4.964222920E0,2.968234890E-1,2.450000048E0,1.655000000E2,3.790092468E0,3.967154980E0
5.941611547E2,5.239214294E1,4.964237350E0,-5.005020171E-1,2.259999990E0,1.713999939E2,3.790092468E0,4.076520920E0
5.951549929E2,5.239211918E1,4.964251080E0,-3.793731122E-1,2.339999914E0,1.721000061E2,3.790092468E0,3.906633377E0
5.961540166E2,5.239209291E1,4.964266670E0,-3.095772687E-1,2.430000067E0,1.726000061E2,3.790092468E0,3.886937141E0
5.971528367E2,5.239206705E1,4.964278610E0,1.733141326E-3,2.450000048E0,1.755000000E2,3.790092468E0,3.847564936E0
5.981528262E2,5.239204103E1,4.964291060E0,7.928409841E-1,2.500000000E0,1.698000031E2,3.790092468E0,3.791641235E0
5.991527590E2,5.239201532E1,4.964306120E0,9.411285275E-1,2.509999990E0,1.700000000E2,3.790092468E0,3.809325933E0
