"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.158213188E0,-2.800018787E0,3.113060713E0,9.042900085E0
4.178136209E0,1.089361757E-1,7.164648771E-1,3.799597979E0
4.198069490E0,4.297592044E-1,-1.660977483E0,-1.493981838E0
4.218013657E0,-5.230133533E0,-3.741538763E0,-2.133233786E0
4.237968813E0,-6.865373611E0,-4.534019470E0,-2.358288765E0
4.257934698E0,-3.010708570E0,-5.779004574E0,-6.687005520E0
4.277910636E0,1.777694821E0,-6.233902454E0,-1.075235939E1
4.297895532E0,4.973954201E0,-6.190806866E0,-1.226310158E1
4.317887354E0,4.859032154E0,-6.365583897E0,-1.092234802E1
4.337887771E0,2.467224836E0,-6.803722858E0,-7.065289021E0
4.357892146E0,-1.787271619E0,-6.344036102E0,-2.829946518E0
4.377898396E0,-7.138312340E0,-5.113416195E0,-1.134851575E0
4.397904646E0,-1.012148762E1,-2.877231836E0,-1.927332401E0
4.417863396E0,-1.217092419E1,3.137002707E0,6.804321289E0
4.437822146E0,-3.131496048E1,1.724124527E1,3.576937485E1
4.457780896E0,-4.776791382E1,2.725619125E1,4.274607849E1
4.477739646E0,-3.497808838E1,2.743815041E1,2.012326622E1
4.497698396E0,-1.774941444E1,2.007597923E1,4.687847137E0
4.517657146E0,-6.678625584E0,1.319025612E1,1.592144132E0
4.537615896E0,3.315969408E-1,8.334815025E0,1.335964561E0
4.557574646E0,5.062539577E0,4.772242546E0,-1.340752989E-1
4.577534386E0,7.940370083E0,1.760336757E0,-1.414973259E0
4.597491157E0,8.505401611E0,5.566519126E-2,-2.753331900E0
4.617447979E0,5.857414246E0,4.028244317E-1,-2.786850691E0
4.637404959E0,3.171120167E0,1.731606364E0,-2.937685490E0
4.657362146E0,3.992331266E0,2.579153776E0,-4.479551315E0
4.677319594E0,3.894169092E0,2.653373957E0,-4.477157116E0
4.697277354E0,3.530250311E0,2.610278368E0,-3.078943491E0
4.717235427E0,3.767276287E0,2.586336374E0,-7.398083210E-1
4.737193813E0,3.841496706E0,2.998139143E0,3.708618402E0
4.757152511E0,-5.374982953E-1,6.055534840E0,1.338837624E1
4.777111521E0,-5.610811710E0,1.320462132E1,2.250789070E1
4.797070844E0,-1.837190628E1,2.237680817E1,2.845029831E1
4.817032198E0,-3.889739609E1,2.505831337E1,3.004483795E1
4.836995427E0,-3.218645096E1,2.013583565E1,1.298854446E1
4.856955844E0,-1.807023811E1,1.309448719E1,-3.687070608E-1
4.876914594E0,-7.289146900E0,6.603806973E0,1.223437071E0
4.896873344E0,6.189011335E-1,1.209670424E0,4.180276394E0
4.916832094E0,3.851073503E0,-1.741781682E-1,4.125209332E0
4.936790844E0,4.219780445E0,-1.237203717E0,9.959878922E-1
4.956749594E0,-1.787271619E0,-2.733579874E0,1.723825186E-1
4.976708344E0,-8.189367294E0,-2.922721624E0,2.537853718E0
4.996667094E0,-7.289146900E0,-3.109469414E0,7.972691655E-1
5.016625844E0,-3.621230125E0,-3.485359192E0,-4.316745758E0
5.036584594E0,9.038111567E-1,-3.245939016E0,-9.998186111E0
5.056543344E0,3.465606928E0,-2.829347849E0,-1.305797577E1
5.076503969E0,1.298854470E0,-3.011307240E0,-1.162863731E1
5.096459125E0,-3.491943121E0,-3.320159197E0,-7.699752808E0
5.116414438E0,-9.776722908E0,-3.571550369E0,-3.031059265E0
5.136370011E0,-1.215177059E1,-5.141547918E-1,3.711012602E0
5.156325948E0,-1.288439655E1,8.418611526E0,1.521036339E1
5.176282354E0,-3.120482826E1,2.207513809E1,3.512054443E1
5.196239334E0,-4.590283203E1,2.729210281E1,3.582922745E1
5.216196938E0,-2.791519547E1,2.350687027E1,1.363258457E1
5.236155167E0,-8.577227592E0,1.470099735E1,2.647987127E0
5.256114021E0,2.431311846E0,8.998008728E0,2.633621991E-1
5.276073500E0,6.099228859E0,6.227917194E0,-1.388636947E0
5.296033552E0,8.718485832E0,3.275866508E0,-4.630385876E0
5.315999646E0,7.356184959E0,7.882909179E-1,-3.620033026E0
5.335965792E0,2.376245260E0,8.649053574E-1,-1.180341482E0
5.355924542E0,8.367735147E-1,2.586336374E0,-1.594538331E0
5.375883292E0,2.620453835E0,2.928707123E0,-4.922478676E0
5.395842042E0,4.715380192E0,2.701258183E0,-5.868188381E0
5.415800792E0,6.386533260E0,1.791461468E0,-3.244143248E0
5.435759542E0,6.669048786E0,1.410783410E0,8.451532125E-1
5.455718292E0,5.974730492E0,1.635838270E0,4.908113480E0
5.475677042E0,4.260481834E0,3.129820108E0,1.010353088E1
5.495635792E0,2.621650994E-1,7.132925510E0,1.313459015E1
5.515594542E0,-4.851849556E0,1.505533886E1,1.407551193E1
5.535553292E0,-1.875497818E1,2.432808113E1,2.480632401E1
5.555512042E0,-3.795408249E1,2.486438370E1,3.875015640E1
5.575474386E0,-3.145143127E1,1.994669342E1,2.148556519E1
5.595426052E0,-1.708382607E1,1.518941402E1,2.408566952E0
5.615378084E0,-9.125499725E0,1.010652351E1,4.170699596E0
5.635330740E0,-2.665943623E0,3.907935619E0,5.997475147E0
5.655284229E0,1.703474522E0,3.381809890E-1,3.323152065E0
5.675238761E0,3.523067713E0,-1.886032343E0,3.112462163E-2
5.695194438E0,1.128866076E0,-4.004900932E0,-2.224213362E0
5.715151313E0,-4.480748653E0,-4.469376087E0,-2.434903145E0
5.735109438E0,-3.839102507E0,-4.969764233E0,-5.363011837E0
5.755068813E0,-5.111620426E-1,-5.319317818E0,-9.454702377E0
5.775029386E0,2.723404408E0,-5.216366768E0,-1.255040550E1
5.794991000E0,3.432088137E0,-5.580285549E0,-1.254082870E1
5.814961886E0,1.863885999E0,-6.095038891E0,-9.232041359E0
5.834934386E0,-2.352303267E0,-5.800552368E0,-4.991910458E0
5.854893136E0,-7.856573105E0,-5.190030575E0,-2.446874142E0
5.874851886E0,-1.283651257E1,-4.177283287E0,2.073378563E0
5.894810636E0,-1.154603767E1,2.792237759E0,1.269645119E1
5.914769386E0,-2.915060234E1,1.908717537E1,3.554192352E1
5.934728136E0,-5.914276886E1,2.950674057E1,4.932294846E1
5.954686886E0,-3.905302048E1,2.668876457E1,2.559880447E1
5.974645636E0,-1.406952667E1,1.593640518E1,1.016817474E1
5.994604386E0,-2.290053844E0,9.002797127E0,7.156269073E0
6.014563136E0,2.606088638E0,5.591059685E0,2.219424963E0
6.034521782E0,6.099228859E0,3.546411276E0,-4.220977783E0
6.054480427E0,6.542156219E0,1.305438519E0,-5.717353821E0
6.074444542E0,4.317942619E0,4.147954583E-1,-3.105279684E0
6.094393084E0,1.234210968E0,1.396418095E0,-3.758896589E-1
6.114342198E0,2.354697466E0,2.782660961E0,-1.786074519E0
6.134292198E0,4.164713860E0,3.148973703E0,-4.034229755E0
6.154243396E0,4.607641220E0,3.467402697E0,-3.308786631E0
6.174196052E0,5.278017521E0,3.096301317E0,-9.193734527E-1
6.194150375E0,5.742492676E0,2.119467020E0,2.518700123E0
6.214106469E0,6.525396824E0,1.781884670E0,5.080495834E0
6.234064334E0,6.906075001E0,2.191293001E0,7.948749542E0
6.254023969E0,5.752069473E0,5.105036736E0,1.203565216E1
6.273985271E0,-1.782483220E0,1.222060394E1,1.798524284E1
6.293948084E0,-1.703833580E1,2.386121178E1,3.263775635E1
6.313924282E0,-4.277360916E1,2.591783142E1,4.713943863E1
6.333902927E0,-3.757101059E1,2.027709198E1,2.155260277E1
6.353861677E0,-2.276047897E1,1.427961731E1,1.915361360E-2
6.373820427E0,-9.910798073E0,7.156867504E0,2.116474390E0
6.393779177E0,-4.201824069E-1,-2.436100245E-1,4.795586109E0
6.413737927E0,3.472789526E0,-3.358466387E0,3.059789658E0
6.433696677E0,3.171120167E0,-6.109404087E0,-2.791639090E0
6.453655427E0,-5.781996846E-1,-8.472481728E0,-6.426037312E0
6.473614177E0,-5.179855347E0,-8.611345291E0,-6.562506676E0
6.493572823E0,-3.760093689E0,-7.349600792E0,-9.382876396E0
6.513531469E0,3.531447649E-1,-6.763021469E0,-1.418085670E1
6.533490115E0,3.604470730E0,-6.736684799E0,-1.485841560E1
6.553448761E0,3.317166567E0,-6.691195011E0,-1.000536919E1
6.573414594E0,-5.422866940E-1,-6.894702435E0,-3.976768970E0
6.593360167E0,-7.602787495E0,-5.697601318E0,-5.123591423E-1
6.613306469E0,-1.355716705E1,-4.253897667E0,1.534683347E0
6.633253969E0,-1.146702862E1,1.920748353E0,6.993463039E0
6.653203084E0,-2.504454613E1,1.609442329E1,2.961627579E1
6.673154125E0,-5.913558578E1,2.816359329E1,4.873397446E1
6.693107354E0,-4.868010712E1,2.929365540E1,1.919192123E1
6.713062875E0,-1.881962204E1,1.658044624E1,3.758896589E-1
6.733020688E0,-8.020575345E-2,7.087435722E0,7.467514992E0
6.752980740E0,5.440823555E0,5.291784286E0,7.292738438E0
6.772942927E0,5.871779442E0,5.255871296E0,4.525041282E-1
6.792907042E0,4.456806660E0,4.307767391E0,7.182605099E-3
6.812887771E0,2.716221809E0,3.364451885E0,2.746149302E0
6.832871521E0,3.532644510E0,3.393182278E0,5.650315881E-1
6.852830271E0,4.205415249E0,3.472191095E0,-2.482787132E0
6.872788917E0,3.587711334E0,3.876811028E0,-2.932897091E0
6.892747563E0,2.155978680E0,4.056376457E0,-1.582567334E0
6.912706209E0,2.663549423E0,3.555988073E0,1.221042871E0
6.932664854E0,3.530250311E0,2.885611534E0,4.999093056E0
6.952623500E0,3.283647537E0,3.421912670E0,7.960720539E0
6.972582146E0,-1.669955730E0,6.230311394E0,9.085995674E0
6.992540792E0,-1.141914463E1,1.302744961E1,1.017535686E1
7.012499438E0,-1.683003998E1,2.027709198E1,1.300530338E1
7.032458084E0,-2.605968857E1,2.192430305E1,2.363555908E1
7.052416729E0,-3.476021576E1,2.087085533E1,1.419282722E1
7.072384594E0,-2.774999428E1,1.827553940E1,2.123656988E0
7.092327407E0,-1.327943993E1,9.110535622E0,3.244143248E0
7.112271157E0,2.837128937E-1,7.858967185E-1,9.294290543E0
7.132216417E0,4.837484360E0,-1.246780515E0,7.642292023E0
7.152163657E0,2.670732021E0,-2.106298923E0,3.591302633E-1
7.172113240E0,-3.669114113E0,-2.774281263E0,-2.846705914E0
7.192065427E0,-7.657854080E0,-2.357690096E0,-3.047818661E0
7.212020375E0,-5.170278549E0,-2.697666883E0,-6.430825710E0
7.231978136E0,-2.132036686E0,-3.128623009E0,-8.777143478E0
7.251938604E0,-3.770867586E-1,-3.387196779E0,-9.313444138E0
7.271901573E0,1.327584863E0,-4.103063107E0,-9.344569206E0
7.291866782E0,2.103306293E0,-5.055955410E0,-8.657433510E0
7.311853240E0,5.829881430E-1,-6.013636112E0,-5.073313236E0
7.331840115E0,-3.022679567E0,-6.111798286E0,-5.650315881E-1
7.351798865E0,-6.896498203E0,-5.910685539E0,1.319205165E0
7.371757615E0,-9.242815971E0,-2.506130695E0,2.336740971E0
7.391716365E0,-1.074398041E1,7.080253124E0,8.920795441E0
7.411675115E0,-3.497569656E1,2.398571205E1,3.507026672E1
7.431633865E0,-5.192664337E1,3.266469193E1,3.891774750E1
7.451592615E0,-3.378099060E1,2.962644958E1,1.308191776E1
7.471551365E0,-1.401445961E1,2.001133728E1,1.654393315E0
7.491510115E0,-2.285265446E0,1.192851162E1,1.628057122E0
7.511468865E0,4.538209438E0,6.831255913E0,9.074024558E-1
7.531427615E0,8.603564262E0,2.883217335E0,-2.027888775E0
7.551386365E0,9.221267700E0,2.807201445E-1,-3.936067581E0
7.571355532E0,5.936423302E0,-6.643909961E-2,-4.412513733E0
7.591294021E0,2.455253839E0,3.286041915E-1,-4.517858505E0
7.611233657E0,1.842338204E0,1.951872945E0,-4.022258759E0
7.631175167E0,4.243722439E0,1.492186189E0,-4.350264549E0
7.651119177E0,5.948394299E0,4.147954583E-1,-1.168370485E0
7.671066209E0,6.475118637E0,1.131260321E-1,3.174711466E0
7.691016573E0,3.587711334E0,1.547252893E0,6.131550789E0
7.710970479E0,-1.727416515E0,4.913500309E0,8.075642586E0
