"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.739614849E2,5.670666695E0,1.523310781E0,-3.031059265E0
2.739814424E2,4.590881824E0,1.604713678E0,-6.461950302E0
2.740013999E2,3.542221308E0,1.638232470E0,-6.756437302E0
2.740213574E2,2.337938070E0,1.429937005E0,-5.956773758E0
2.740413170E2,1.325190663E0,1.410783410E0,-4.388571739E0
2.740612723E2,1.715445518E0,9.846154451E-1,-3.210624456E0
2.740812277E2,3.113659382E0,4.722562730E-1,-1.862688899E0
2.741011832E2,3.472789526E0,3.980360329E-1,5.746083856E-1
2.741211390E2,1.557428241E0,1.267131209E0,2.822763920E0
2.741410951E2,-2.043451071E0,3.807379246E0,5.073313236E0
2.741610515E2,-3.147178173E0,8.555081367E0,8.789113998E0
2.741810084E2,-4.803965569E0,1.361163521E1,1.641943550E1
2.742009657E2,-1.976054382E1,1.666663742E1,2.236184311E1
2.742209234E2,-3.364451981E1,1.922125053E1,8.791508675E0
2.742408815E2,-3.601717377E1,2.152207756E1,-5.736507416E0
2.742608400E2,-2.979703712E1,2.060509872E1,-5.044582844E0
2.742808040E2,-1.849161720E1,1.315673733E1,2.315192938E0
2.743007648E2,-6.592434406E0,4.918288708E0,1.147301483E1
2.743207224E2,-3.866635859E-1,9.127894044E-1,1.356554699E1
2.743406800E2,1.855506301E-1,-7.823054194E-1,7.584830761E0
2.743606376E2,-8.774749041E-1,-1.874061346E0,9.696516991E-1
2.743805952E2,-1.468842745E0,-2.714426279E0,-3.035847664E0
2.744005528E2,-1.140837073E0,-3.116652012E0,-4.515464306E0
2.744205104E2,5.279214978E-1,-4.079121113E0,-5.664681435E0
2.744404680E2,2.761711597E0,-5.448604584E0,-7.180211067E0
2.744604255E2,4.696226597E0,-6.092644691E0,-8.956708908E0
2.744803830E2,3.444059134E0,-5.635352135E0,-8.889671326E0
2.745003405E2,-1.102529883E0,-4.972158432E0,-7.067683220E0
2.745202980E2,-6.475118637E0,-4.131793499E0,-3.634398222E0
2.745402593E2,-9.649829865E0,-6.075286865E-1,2.913743496E0
2.745602102E2,-1.481412315E1,8.969278336E0,9.859322548E0
2.745801615E2,-3.404914093E1,1.859396935E1,1.878730011E1
2.746001135E2,-5.338710785E1,2.586037064E1,1.733641434E1
2.746200662E2,-4.446391678E1,2.282691765E1,-1.537077546E0
2.746400198E2,-2.247556877E1,1.186626244E1,-5.889736176E0
2.746599745E2,-4.152742863E0,3.570353270E0,2.370259613E-1
2.746799304E2,6.159083843E0,8.409633636E-1,3.517082214E0
2.746998875E2,6.975506783E0,9.295488000E-1,1.029506683E0
2.747198456E2,5.036203384E0,1.738788962E0,-1.529894829E0
2.747398049E2,4.073734283E0,1.961449742E0,-1.568202138E0
