"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.072790787E2,5.238819021E1,4.953876720E0,-9.601206303E-1,3.170000076E0,4.690000153E1,3.790092468E0,2.500000000E0
2.082820328E2,5.238821197E1,4.953907170E0,-1.046802830E0,3.079999924E0,3.520000076E1,3.790092468E0,2.500000000E0
2.092796437E2,5.238823812E1,4.953924360E0,-1.022341489E0,3.230000019E0,1.510000038E1,3.790092468E0,2.500000000E0
2.102792757E2,5.238826611E1,4.953929190E0,-7.516078796E-1,3.119999886E0,2.799999952E0,3.790092468E0,2.500000000E0
2.112769986E2,5.238829313E1,4.953926990E0,-3.663167637E-1,3.029999971E0,3.571000061E2,3.790092468E0,2.500000000E0
2.122787946E2,5.238831902E1,4.953914460E0,3.480682803E-1,3.089999914E0,3.438999939E2,3.790092468E0,2.500000000E0
2.132783371E2,5.238834445E1,4.953895470E0,3.834327879E-1,3.099999905E0,3.376000061E2,3.790092468E0,2.500000000E0
2.142758604E2,5.238836894E1,4.953877300E0,5.240820790E-1,3.000000000E0,3.417999878E2,3.790092468E0,2.500000000E0
2.152807689E2,5.238839233E1,4.953858500E0,1.705888104E-1,2.950000048E0,3.343999939E2,3.790092468E0,2.500000000E0
2.162788630E2,5.238841620E1,4.953839440E0,6.099427535E-1,2.960000038E0,3.361000061E2,3.790092468E0,2.500000000E0
2.172792398E2,5.238844086E1,4.953822520E0,7.804392067E-1,3.029999971E0,3.387000122E2,3.790092468E0,2.500000000E0
2.182782487E2,5.238846399E1,4.953803280E0,2.106152148E-2,2.960000038E0,3.322000122E2,3.790092468E0,2.500000000E0
2.192779203E2,5.238848878E1,4.953785750E0,2.658375889E-1,3.029999971E0,3.416000061E2,3.790092468E0,2.500000000E0
2.202797988E2,5.238851366E1,4.953768230E0,-4.077822060E-1,3.029999971E0,3.361000061E2,3.790092468E0,2.500000000E0
2.212783618E2,5.238854020E1,4.953748770E0,-4.534100451E-1,3.049999952E0,3.366000061E2,3.790092468E0,2.500000000E0
2.222782841E2,5.238856701E1,4.953733650E0,-3.079338941E-1,3.039999962E0,3.472000122E2,3.790092468E0,2.500000000E0
2.232792086E2,5.238859414E1,4.953716460E0,4.278125012E-1,3.009999990E0,3.392000122E2,3.790092468E0,2.500000000E0
2.242756213E2,5.238862212E1,4.953694370E0,1.033369261E0,3.069999933E0,3.355000000E2,3.790092468E0,2.500000000E0
2.252754904E2,5.238864793E1,4.953669960E0,1.290532904E0,2.990000010E0,3.322999878E2,3.790092468E0,2.500000000E0
2.262811320E2,5.238867282E1,4.953646030E0,1.154751180E0,3.039999962E0,3.333999939E2,3.790092468E0,2.500000000E0
2.272778072E2,5.238869743E1,4.953622730E0,1.309740909E0,3.039999962E0,3.332000122E2,3.790092468E0,2.500000000E0
2.282765948E2,5.238872271E1,4.953601410E0,7.094837238E-1,3.089999914E0,3.362999878E2,3.790092468E0,2.500000000E0
2.292808098E2,5.238874712E1,4.953584740E0,8.421992027E-1,2.990000010E0,3.377999878E2,3.790092468E0,2.500000000E0
2.302750563E2,5.238877123E1,4.953566500E0,7.902819906E-1,3.089999914E0,3.350000000E2,3.790092468E0,2.500000000E0
2.312762893E2,5.238879511E1,4.953548020E0,5.522070842E-1,3.039999962E0,3.361000061E2,3.790092468E0,2.500000000E0
2.322800051E2,5.238882083E1,4.953535190E0,1.381398837E0,3.089999914E0,3.472000122E2,3.790092468E0,2.500000000E0
2.332760296E2,5.238884548E1,4.953520730E0,7.361618443E-1,3.039999962E0,3.370000000E2,3.790092468E0,2.500000000E0
2.342782563E2,5.238886927E1,4.953500130E0,3.860860607E-1,3.029999971E0,3.337000122E2,3.790092468E0,2.500000000E0
2.352797117E2,5.238889270E1,4.953479370E0,6.060780302E-1,3.009999990E0,3.350000000E2,3.790092468E0,2.500000000E0
2.362785127E2,5.238891662E1,4.953459660E0,7.288423061E-1,3.009999990E0,3.367000122E2,3.790092468E0,2.500000000E0
2.372797294E2,5.238894079E1,4.953442990E0,1.184311348E0,2.990000010E0,3.407999878E2,3.790092468E0,2.500000000E0
2.382799650E2,5.238896479E1,4.953426680E0,1.814951256E0,2.980000019E0,3.387000122E2,3.790092468E0,2.500000000E0
2.392786834E2,5.238898948E1,4.953411510E0,1.578588417E0,3.049999952E0,3.412999878E2,3.790092468E0,2.500000000E0
2.402790928E2,5.238901445E1,4.953398510E0,1.124087595E0,3.000000000E0,3.437999878E2,3.790092468E0,2.500000000E0
2.412790537E2,5.238904012E1,4.953388170E0,1.123446743E0,3.059999943E0,3.493999939E2,3.790092468E0,2.500000000E0
2.422771145E2,5.238906704E1,4.953379540E0,8.595640399E-1,3.109999895E0,3.493999939E2,3.790092468E0,2.500000000E0
2.432766931E2,5.238909399E1,4.953373410E0,1.003946998E0,3.079999924E0,3.522999878E2,3.790092468E0,2.500000000E0
2.442819139E2,5.238912150E1,4.953369080E0,4.065105154E-1,3.089999914E0,3.545000000E2,3.790092468E0,2.500000000E0
2.452755788E2,5.238915035E1,4.953365420E0,4.835758439E-1,3.190000057E0,3.557000122E2,3.790092468E0,2.500000000E0
2.462772531E2,5.238917889E1,4.953366230E0,8.398181431E-1,3.130000114E0,4.000000000E0,3.790092468E0,2.500000000E0
2.472805055E2,5.238920616E1,4.953375970E0,1.058307495E0,3.140000105E0,1.469999981E1,3.790092468E0,2.500000000E0
2.482789497E2,5.238923386E1,4.953388740E0,1.027775791E0,3.069999933E0,1.360000038E1,3.790092468E0,2.500000000E0
2.492795512E2,5.238925835E1,4.953416070E0,8.117011326E-1,3.180000067E0,3.750000000E1,3.790092468E0,2.500000000E0
2.502928378E2,5.238927490E1,4.953454560E0,1.037394136E0,2.799999952E0,5.970000076E1,3.790092468E0,2.500000000E0
2.512803695E2,5.238928559E1,4.953498100E0,7.146808598E-1,3.009999990E0,6.600000000E1,3.790092468E0,2.500000000E0
2.522788387E2,5.238929629E1,4.953545700E0,1.818849849E0,3.180000067E0,6.959999847E1,3.790092468E0,2.500000000E0
2.532788628E2,5.238930642E1,4.953594080E0,1.806319263E0,3.170000076E0,7.030000305E1,3.790092468E0,2.500000000E0
2.542756729E2,5.238931615E1,4.953629310E0,9.346305289E-2,2.710000038E0,6.320000076E1,3.790092468E0,2.500000000E0
2.552808446E2,5.238932805E1,4.953659990E0,-6.699908652E-1,2.690000057E0,6.070000076E1,3.790092468E0,2.500000000E0
2.562781354E2,5.238933412E1,4.953696650E0,-1.582558486E0,2.799999952E0,8.090000153E1,3.790092468E0,2.500000000E0
2.572771940E2,5.238934108E1,4.953734820E0,-1.599433040E0,2.750000000E0,6.719999695E1,3.790092468E0,2.500000000E0
2.582795231E2,5.238934754E1,4.953773060E0,-1.911596351E0,2.710000038E0,7.519999695E1,3.790092468E0,2.500000000E0
2.592756626E2,5.238935048E1,4.953812670E0,-1.882272179E0,2.640000105E0,8.030000305E1,3.790092468E0,2.500000000E0
2.602809640E2,5.238935984E1,4.953844820E0,-2.814124853E0,2.680000067E0,4.950000000E1,3.790092468E0,2.500000000E0
2.612789343E2,5.238937599E1,4.953862460E0,-3.738224855E0,2.180000067E0,2.379999924E1,3.790092468E0,2.500000000E0
2.622745215E2,5.238939784E1,4.953861380E0,-3.823826682E0,2.730000019E0,3.531000061E2,3.790092468E0,2.500000000E0
2.632823017E2,5.238942201E1,4.953850830E0,-3.981147038E0,2.720000029E0,3.442000122E2,3.790092468E0,2.500000000E0
2.642801165E2,5.238944712E1,4.953836260E0,-4.322245256E0,2.950000048E0,3.395000000E2,3.790092468E0,2.500000000E0
2.652741340E2,5.238947270E1,4.953823480E0,-4.710521935E0,2.910000086E0,3.431000061E2,3.790092468E0,2.500000000E0
2.662794380E2,5.238950127E1,4.953813180E0,-3.910621522E0,3.029999971E0,3.460000000E2,3.790092468E0,2.500000000E0
2.672765901E2,5.238952832E1,4.953801020E0,-4.231207758E0,2.920000076E0,3.425000000E2,3.790092468E0,2.500000000E0
2.682799075E2,5.238955494E1,4.953790330E0,-4.280431444E0,2.990000010E0,3.478999939E2,3.790092468E0,2.500000000E0
2.692784080E2,5.238958407E1,4.953779450E0,-3.674683404E0,3.130000114E0,3.446000061E2,3.790092468E0,2.500000000E0
2.702765694E2,5.238961190E1,4.953768540E0,-3.711271218E0,3.009999990E0,3.453999939E2,3.790092468E0,2.500000000E0
2.712779763E2,5.238963746E1,4.953757030E0,-3.760191717E0,2.940000057E0,3.443999939E2,3.790092468E0,2.500000000E0
2.722768065E2,5.238966400E1,4.953745680E0,-3.598173227E0,3.079999924E0,3.477999878E2,3.790092468E0,2.500000000E0
2.732749004E2,5.238969222E1,4.953735540E0,-2.997186794E0,3.029999971E0,3.468999939E2,3.790092468E0,2.500000000E0
2.742795946E2,5.238971821E1,4.953723100E0,-3.265589645E0,2.960000038E0,3.427999878E2,3.790092468E0,2.500000000E0
2.752750494E2,5.238974266E1,4.953708160E0,-3.526305720E0,2.920000076E0,3.407999878E2,3.790092468E0,2.500000000E0
2.762796087E2,5.238976659E1,4.953696230E0,-3.271334744E0,2.779999971E0,3.457000122E2,3.790092468E0,2.500000000E0
2.772786601E2,5.238979120E1,4.953685300E0,-3.374821689E0,2.950000048E0,3.452999878E2,3.790092468E0,2.500000000E0
2.782771077E2,5.238981579E1,4.953672240E0,-3.182838713E0,2.910000086E0,3.417999878E2,3.790092468E0,2.500000000E0
2.792791994E2,5.238984091E1,4.953656720E0,-2.885021458E0,2.940000057E0,3.383999939E2,3.790092468E0,2.500000000E0
2.802788619E2,5.238986640E1,4.953636580E0,-2.439806469E0,2.920000076E0,3.296000061E2,3.790092468E0,2.500000000E0
2.812785307E2,5.238988827E1,4.953609780E0,-2.229341734E0,2.859999895E0,3.217999878E2,3.790092468E0,2.500000000E0
2.822791677E2,5.238990606E1,4.953576620E0,-1.924098925E0,2.910000086E0,3.110000000E2,3.790092468E0,2.500000000E0
2.832768573E2,5.238991703E1,4.953535530E0,-2.174900733E0,3.000000000E0,2.906000061E2,3.790092468E0,2.500000000E0
2.842743308E2,5.238992618E1,4.953490860E0,-9.318107383E-1,2.990000010E0,2.880000000E2,3.790092468E0,2.500000000E0
2.852792212E2,5.238993309E1,4.953446560E0,-4.591094608E-1,3.000000000E0,2.833999939E2,3.790092468E0,2.500000000E0
2.862797602E2,5.238993620E1,4.953399800E0,-4.847649307E-3,3.009999990E0,2.756000061E2,3.790092468E0,2.500000000E0
2.872794203E2,5.238993708E1,4.953353400E0,1.325396906E-2,3.000000000E0,2.736000061E2,3.790092468E0,2.500000000E0
2.882776124E2,5.238994182E1,4.953309250E0,-2.319432652E-1,3.029999971E0,2.882000122E2,3.790092468E0,2.500000000E0
2.892787228E2,5.238994834E1,4.953267800E0,-7.371461540E-1,2.890000105E0,2.858999939E2,3.790092468E0,2.500000000E0
2.902808891E2,5.238995252E1,4.953225800E0,-1.613568517E0,2.930000067E0,2.792999878E2,3.790092468E0,2.500000000E0
2.912779822E2,5.238995945E1,4.953183260E0,-1.448544408E0,3.039999962E0,2.910000000E2,3.790092468E0,2.500000000E0
2.922791994E2,5.238996490E1,4.953139640E0,-1.627700283E0,3.029999971E0,2.778999939E2,3.790092468E0,2.500000000E0
2.932787750E2,5.238996752E1,4.953096200E0,-7.471066658E-1,2.960000038E0,2.782999878E2,3.790092468E0,2.500000000E0
2.942766507E2,5.238997301E1,4.953053910E0,-7.383344617E-1,3.009999990E0,2.863999939E2,3.790092468E0,2.500000000E0
2.952745894E2,5.238998191E1,4.953013950E0,-1.807889509E-1,2.930000067E0,2.928999939E2,3.790092468E0,2.500000000E0
2.962795459E2,5.238999066E1,4.952972430E0,2.796485021E-1,3.019999981E0,2.852999878E2,3.790092468E0,2.500000000E0
2.972805474E2,5.239000062E1,4.952929970E0,9.675651574E-1,3.049999952E0,2.913999939E2,3.790092468E0,2.500000000E0
2.982775833E2,5.239001037E1,4.952885820E0,2.033837461E0,3.089999914E0,2.828999939E2,3.790092468E0,2.500000000E0
2.992791961E2,5.239001937E1,4.952840280E0,2.273203587E0,3.099999905E0,2.862000122E2,3.790092468E0,2.500000000E0
