"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.478272869E0,9.137281418E0,-2.351665497E-1,3.850981712E0
3.498233598E0,1.202902794E1,-1.867175102E0,-3.319982290E0
3.518194536E0,1.488922882E1,-4.046796322E0,-6.526676655E0
3.538155682E0,1.416854286E1,-5.920737267E0,-4.122561932E0
3.558118703E0,9.244506836E0,-4.491595745E0,-8.485271931E-1
3.578083494E0,7.893126965E0,-1.508307934E0,-2.116297245E0
3.598044328E0,8.210456848E0,1.723766327E-1,-5.692693710E0
3.618005161E0,8.248077393E0,8.357534409E-1,-6.883159637E0
3.637965890E0,7.925540447E0,4.570960999E-2,-5.642199039E0
3.657926619E0,8.364033699E0,-1.924092293E0,-2.583538055E0
3.677887348E0,9.699585915E0,-4.100898266E0,1.184993267E0
3.697848078E0,1.041281509E1,-4.638580799E0,4.652347565E0
3.717808807E0,7.492394447E0,-2.954680443E0,5.776497364E0
3.737769536E0,1.525623322E0,5.798373222E-1,3.205766916E0
3.757730265E0,5.630187511E0,4.189366817E0,2.033982515E0
3.777690994E0,7.257930756E0,1.160757065E1,1.982828522E1
3.797651723E0,-2.739156723E1,1.636126328E1,3.277574539E1
3.817614432E0,-3.262831116E1,1.712896156E1,1.288353062E1
3.837572088E0,-2.094750977E1,1.098064232E1,-2.619872570E0
3.857529901E0,-5.797222137E0,1.164180279E0,-1.033073425E0
3.877487973E0,3.967739820E0,-4.963871002E0,1.994951248E0
3.897446411E0,6.096307755E0,-8.438470840E0,1.651900291E0
3.917405265E0,4.566056728E0,-1.190726662E1,-2.333535671E0
3.937364588E0,3.740045071E0,-1.437151337E1,-6.429195404E0
3.957324432E0,3.271228313E0,-1.333328247E1,-9.110874176E0
3.977284796E0,6.495319843E0,-1.209431648E1,-1.185768986E1
3.997245682E0,8.300745010E0,-1.254936409E1,-1.285187721E1
4.017207088E0,7.711743355E0,-1.314768600E1,-1.037427044E1
4.037168963E0,6.719527721E0,-1.304313850E1,-6.848396301E0
4.057135994E0,3.522861719E0,-1.214015770E1,-6.372174263E0
4.077102661E0,-1.626849651E0,-1.073471642E1,-5.419081688E0
4.097063390E0,-6.593810558E0,-5.666494370E0,4.749656677E0
4.117024119E0,-9.912317276E0,5.836063862E0,1.866788101E1
4.136984848E0,-2.873585510E1,1.922074699E1,2.651911354E1
4.156945578E0,-3.885946274E1,2.203897858E1,2.161355591E1
4.176906307E0,-1.813258743E1,1.240900803E1,1.298886585E1
4.196867036E0,5.023169518E-1,3.863650799E0,9.319426537E0
4.216827765E0,8.388609886E0,4.308862686E-1,2.523249149E0
4.236788494E0,1.043008804E1,-1.523757935E0,-4.912863255E0
4.256749223E0,1.128332710E1,-3.859515190E0,-6.696230888E0
4.276709953E0,1.060323906E1,-6.044073105E0,-5.394499779E0
4.296670682E0,7.871046543E0,-6.019514084E0,-3.750380993E0
4.316634692E0,7.782899857E0,-4.262628078E0,-4.283212662E0
4.336589276E0,8.938321114E0,-3.789897442E0,-6.123773098E0
4.356544171E0,9.007715225E0,-3.269392729E0,-6.182450294E0
4.376499588E0,9.635409355E0,-3.876928806E0,-5.110728264E0
4.396455734E0,1.048182297E1,-5.043777943E0,-2.316509724E0
4.416412765E0,1.129805565E1,-6.002550125E0,1.308449030E0
4.436370786E0,1.065598106E1,-6.024268150E0,5.931583405E0
4.456329848E0,8.115938187E0,-4.437822819E0,7.653093338E0
4.476290005E0,4.004572868E0,-1.519845009E0,5.232172012E0
4.496251255E0,5.727171898E-1,3.166536808E0,3.182216644E0
4.516213494E0,6.055517197E0,8.216253281E0,8.849242210E0
4.536176619E0,-4.583178997E0,9.160715103E0,2.351637268E1
4.556148442E0,-1.713479614E1,5.097518921E0,2.045932388E1
4.576121046E0,-1.537028027E1,2.483344555E0,5.644312859E0
4.596081880E0,-1.073376656E1,1.413486958E0,-3.352813482E0
4.616042609E0,-9.379651070E0,4.508686066E-2,-2.995948792E0
4.636003234E0,-7.100710869E0,-3.309960365E-1,-1.157580137E0
4.655963859E0,-3.855297565E0,-1.888452053E0,-1.646453619E0
4.675924484E0,-1.141324043E0,-3.677892685E0,-1.360954404E0
4.695885109E0,1.592961311E0,-5.875540733E0,-1.218206406E0
4.715845734E0,3.164518356E0,-7.359782219E0,-1.904246569E0
4.735806359E0,5.102108002E0,-8.316267014E0,-4.612578392E0
4.755766984E0,6.944258213E0,-8.336874962E0,-7.679759979E0
4.775727609E0,6.928822994E0,-7.782206535E0,-9.937952042E0
4.795688234E0,4.643829346E0,-7.174296856E0,-1.005325222E1
4.815654380E0,8.355183601E-1,-6.996478558E0,-8.440700531E0
4.835605994E0,-3.102486134E0,-6.455700874E0,-4.683508396E0
4.855558078E0,-5.370820999E0,-4.715542793E0,2.066413641E0
4.875510942E0,-6.576110840E0,3.717408657E0,1.035097122E1
4.895464901E0,-1.968261337E1,1.482324696E1,1.976440239E1
4.915420213E0,-2.655031967E1,1.486097145E1,1.821205330E1
4.935377036E0,-1.362748528E1,8.510690689E0,1.271541309E1
4.955335473E0,3.375720978E-1,3.244102478E0,9.077204704E0
4.975295526E0,6.561803341E0,5.761065483E-1,3.790742874E0
4.995257140E0,8.868968964E0,-9.693722725E-1,-2.931825638E0
5.015220265E0,9.929332733E0,-3.032795906E0,-6.565498352E0
5.035184744E0,9.518400192E0,-5.264759541E0,-6.073481083E0
5.055161359E0,7.092225075E0,-5.895115852E0,-3.156224251E0
5.075139067E0,7.787107944E0,-5.895995140E0,-2.664537430E0
5.095099796E0,9.423550606E0,-6.200551510E0,-3.781412840E0
5.115060421E0,1.110637474E1,-6.296165466E0,-2.009143114E0
5.135021046E0,1.212906170E1,-6.334547520E0,8.889865875E-2
5.154981671E0,1.065525246E1,-5.562821388E0,2.049559116E0
5.174942296E0,7.730340481E0,-3.874167681E0,3.833916664E0
5.194902921E0,5.255970955E0,-1.758947849E0,3.386843204E0
5.214863546E0,3.844035387E0,1.200633049E0,1.182658911E0
5.234824171E0,3.783369541E0,5.294745922E0,1.289789677E0
5.254784796E0,7.924165726E0,1.180109692E1,8.249680519E0
5.274745421E0,-9.527088165E0,1.816008568E1,2.443719864E1
5.294706046E0,-2.733571434E1,1.798186493E1,1.935559845E1
5.314673963E0,-2.185630417E1,1.278970146E1,1.831522465E0
5.334621932E0,-9.749552727E0,5.593958855E0,-2.433292389E0
5.354570630E0,1.098948479E0,-3.124755859E0,1.771554947E0
5.374520473E0,6.082231998E0,-7.924910545E0,5.432327271E0
5.394471880E0,5.005350113E0,-1.072292137E1,2.516686916E0
5.414425161E0,2.566838980E0,-1.310581303E1,-3.248141766E0
5.434380526E0,-9.294009209E-1,-1.318598080E1,-6.566300869E0
5.454338130E0,-4.702134132E-1,-1.184926414E1,-8.770323753E0
5.474297973E0,3.800658226E0,-1.153881073E1,-1.124702740E1
5.494260005E0,7.099225998E0,-1.191803360E1,-1.269870567E1
5.514224119E0,9.148761749E0,-1.275403786E1,-1.162665749E1
5.534190057E0,8.094486237E0,-1.300278664E1,-8.354695320E0
5.554172140E0,3.692560673E0,-1.202866459E1,-5.423788548E0
5.574156619E0,-2.532705307E0,-1.014924908E1,-3.778901339E0
5.594117244E0,-6.642131329E0,-5.802504063E0,5.157108307E-1
5.614077869E0,-5.559022903E0,3.641589642E0,8.578778267E0
5.634038494E0,-2.281694984E1,1.942208481E1,2.287730789E1
5.653999119E0,-4.406043625E1,2.609075546E1,2.087092018E1
5.673959744E0,-2.753495026E1,1.823325539E1,6.603193760E0
5.693920369E0,-6.856198788E0,7.340238571E0,7.110510349E0
5.713880994E0,7.903995991E0,-5.791139603E-2,9.159017563E0
5.733841619E0,1.066664886E1,-2.900486469E0,5.538856506E0
5.753802244E0,1.049118614E1,-4.608353615E0,-9.799201488E-1
5.773762869E0,1.131268311E1,-6.326675415E0,-4.236340523E0
5.793723494E0,1.163284397E1,-7.021811485E0,-4.449351311E0
5.813692713E0,1.074122047E1,-6.133870125E0,-4.546427250E0
5.833638078E0,1.185271549E1,-6.068138123E0,-6.196366787E0
5.853584276E0,1.156661606E1,-6.149353027E0,-6.272758007E0
5.873531880E0,1.083349609E1,-5.938236237E0,-5.404657364E0
5.893481359E0,9.958118439E0,-5.908509254E0,-4.233582497E0
5.913433078E0,9.676633835E0,-5.967003822E0,-7.568173409E-1
5.933387296E0,8.390466690E0,-5.658193588E0,3.512992382E0
5.953344171E0,4.883810043E0,-3.546507835E0,7.972435951E0
5.973303755E0,1.285681248E0,1.197335720E0,6.690502644E0
5.993265994E0,3.820435524E0,8.975336075E0,2.687104225E0
6.013230734E0,-3.590543747E0,1.651410866E1,8.988994598E0
6.033197713E0,-2.367674637E1,1.795252609E1,1.493239021E1
6.053183859E0,-2.371558762E1,1.465148544E1,6.736924648E0
6.073173859E0,-1.343424606E1,8.174883842E0,1.536094189E0
6.093134484E0,-4.228318214E0,2.842235565E-2,4.507032394E0
6.113095109E0,1.848467350E0,-5.183568001E0,9.316314697E0
6.133055734E0,1.425376415E0,-8.129983902E0,8.058870316E0
6.153016359E0,-1.575556278E0,-9.152465820E0,2.568503380E0
6.172976984E0,8.192043304E-1,-1.024381924E1,-3.343450308E0
6.192937609E0,5.259828091E0,-1.078625488E1,-7.970036030E0
6.212898234E0,7.564386368E0,-9.753746033E0,-1.130776596E1
6.232858859E0,8.183611870E0,-9.228048325E0,-1.059958935E1
6.252819484E0,8.875658035E0,-9.893496513E0,-9.265254974E0
6.272780109E0,7.753155708E0,-1.042504406E1,-6.624159813E0
6.292740734E0,4.467490196E0,-1.062662029E1,-4.180898190E0
6.312711411E0,1.429812431E0,-1.087254524E1,-3.423572302E0
6.332653546E0,2.909541130E-1,-9.459056854E0,4.155991077E-1
6.352596723E0,-3.090541840E0,-2.425983429E0,9.492877960E0
6.372541567E0,-8.790634155E0,7.846422195E0,1.162051487E1
6.392488651E0,-2.925777054E1,2.117299652E1,5.958117485E0
