"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.169871605E2,9.175209045E0,-3.070790529E0,-4.509223461E0
3.170070841E2,1.189775276E1,-4.322783947E0,-1.618457317E0
3.170270136E2,1.472301197E1,-5.427556992E0,3.364822865E0
3.170469498E2,1.581810379E1,-5.386607647E0,9.416681290E0
3.170668934E2,1.223797798E1,-3.404945850E0,1.339095497E1
3.170868445E2,5.282886028E0,1.039713383E0,1.248919106E1
3.171068032E2,6.542682648E-2,7.686746597E0,8.731394768E0
3.171267690E2,-8.583564758E-1,1.389218712E1,1.168465710E1
3.171467414E2,-1.810157204E1,1.778471565E1,2.653726196E1
3.171667195E2,-3.537850952E1,1.406243896E1,2.516858292E1
3.171867023E2,-2.638693428E1,7.202097416E0,6.433725357E-2
3.172066886E2,-1.537353039E1,4.485490799E0,-1.408055878E1
3.172266770E2,-8.662380219E0,-1.375347614E0,-8.018526077E0
3.172466663E2,8.184809685E-1,-8.092577934E0,-1.096413851E0
3.172666449E2,6.676766872E0,-1.159951782E1,2.300925255E0
3.172866023E2,7.407614708E0,-1.335860634E1,-1.142467737E0
3.173065597E2,5.715046406E0,-1.439046478E1,-5.260729790E0
3.173265171E2,2.975230217E0,-1.432430363E1,-7.381548882E0
3.173464745E2,4.136586189E0,-1.429555893E1,-1.036387730E1
3.173664319E2,7.347934723E0,-1.455791473E1,-1.340610123E1
3.173863893E2,7.056841850E0,-1.411479664E1,-1.323578835E1
3.174063467E2,4.619918823E0,-1.316518402E1,-1.129225922E1
3.174263061E2,1.597016335E0,-1.220236206E1,-1.028917503E1
3.174462618E2,-2.117169380E0,-1.073711872E1,-8.439499855E0
3.174662175E2,-7.245810032E0,-6.914896488E0,-4.234028339E0
3.174861734E2,-1.794023514E1,1.157543659E0,5.089320183E0
3.175061293E2,-2.170897865E1,9.663503647E0,1.031868935E1
3.175260855E2,-2.676320648E1,1.911150360E1,1.577448559E1
3.175460418E2,-3.484131622E1,2.204917526E1,2.144709015E1
