,height_mean,height_std,height_median,velocity_mean,velocity_std,velocity_median,genre
0,27.08992413166667,3.6142019628385764,28.148160224999998,1.94174905709,0.8404082536084762,1.9417142115,Rock
1,19.220204418,4.262376949298554,18.22342165,2.7847580497333335,0.42410922369829435,2.8981414655,Rock
2,14.3034785265,3.544931082870829,14.134717605,2.981438306333333,0.257118239944752,3.022915354,Rock
3,1.5785268694963333,1.3020532505985112,1.2755032885,3.0282094215,0.4258737667859663,3.0964458025,Rock
4,2.6882599753733336,1.0937829421634837,2.5032152439999997,2.807553476966667,0.5715607882458695,3.010430164,Rock
5,2.354735742037884,0.9883967010931153,2.3214588605,2.6797383898666665,0.3414837667188513,2.720243975,Rock
6,2.7628719696833333,0.9055715368631981,2.5771582845000003,2.6623851708333337,0.26770402375084495,2.6247268994999997,Rock
7,2.8663705424000003,0.5685629969985689,2.8882654335,3.1441490082999994,0.33306215529235766,3.1620619135,Rock
8,2.047342798396667,0.8186207684267373,1.8802679935,3.361908509766666,0.29135483704366305,3.390650773,Rock
9,2.7221330711666667,0.7260686543601247,2.7984710775,3.5419001903533327,0.5745877669928695,3.5802855365,Dance
10,1.6938852603766663,0.7645693638824697,1.7332062185,3.5845235203999994,0.23551458753016263,3.532031683,Dance
11,0.6737673582333332,0.9396794604437667,0.66381677895,3.5772163765666667,0.27039003096178355,3.6260104585,Dance
12,0.9136204045500002,0.4474966660211833,0.9024451347,3.2300867548666665,0.3394486272731095,3.277723938,Dance
13,2.0370738067333334,0.7368576628640374,1.9069096060000001,3.2381909041,0.2762069279326301,3.188760217,Dance
14,0.8605153959953333,0.6633024451341414,0.9377145921,3.1228124155666674,0.3038748895302782,3.172246679,Dance
15,2.1948819782666664,0.5619945614644898,2.1680251569999998,3.330518577766667,0.2730580018939352,3.310631283,Dance
16,3.2318003303,1.149870468227199,3.215628643,2.7172723714333338,0.3806246996009011,2.6601877615,Dance
17,4.2016308231,1.0511851825859242,4.1899564255,3.199791129666666,0.3889017066703158,3.217718794,Dance
18,3.189860915866667,0.8411521169229826,3.0315739170000002,2.896997725733334,0.41598942928576377,2.867853202,Dance
19,0.5795974612963334,0.6237398446027793,0.633110072,2.8257193898999997,0.8788864337858273,3.2023162555,Jazz
20,2.615373032963333,1.5038782673550923,1.937165353,3.203117644266667,0.29130276744140227,3.2268764379999997,Jazz
21,4.287240309633333,0.857349256207935,4.3153594779999995,3.354518410566667,0.3428407686502455,3.415827105,Jazz
22,0.9705633753389998,2.004260595469111,1.7900876774999999,3.0266905468999994,0.26405110109131935,3.030970056,Jazz
23,1.8291583012833332,0.6522505423092184,1.7736382394999999,3.1742426626333335,0.3557177891434641,3.2530030555,Jazz
24,3.7512288923033332,1.4872260317025014,3.3544943925,3.2193190093333333,0.8067740271515554,3.4549684765,Jazz
25,1.9019180190566665,1.810448237577554,2.171938662,2.8021066267666668,0.4673894173750011,2.807389268,Jazz
26,2.1508106957599997,2.1489513115112415,2.743832425,2.5997448077000005,0.5734687798894751,2.5107589585,Jazz
27,-0.42232422902333333,2.171193316026533,0.62190718155,2.755642091,0.7621875651723653,2.9913308395,Jazz
28,1.290484484074,1.3192380159107602,1.447074426,3.1397901656466667,0.8012647044839462,3.3630366599999997,Jazz
29,9.123781764953334,5.443920070913128,10.494930575,2.844766266724138,0.7357775184882033,2.660000086,Rock
30,0.33761760246986,0.8717598754835683,0.33943135805,2.9554647569000005,0.2808685425202868,2.917891178,Rock
31,0.3504765798876667,1.1022124798465613,0.2777108289,2.6377942975,0.3959262396085222,2.6505414565,Rock
32,0.9243634452799998,1.9092118348815073,1.069559748,2.5477607537,0.39173886785170753,2.576705049,Rock
33,0.8807929356633333,1.062822172075011,0.8055297234000001,2.192607310266667,0.5982588018781531,2.356980977,Rock
34,1.4382935747666667,0.8037990123447388,1.5266088325,2.3457076278333338,0.3134248647239686,2.3605795845,Rock
35,0.9344405493730001,0.7388161896099256,1.0359482154,2.8165247309333337,0.3563992301652806,2.7516075825,Rock
36,0.34471678930413324,1.042638929013457,0.38291369285,2.6282658074999996,0.35626528512711403,2.679916233,Rock
37,-0.22205362923233335,0.9812799978071431,-0.23293839770000002,2.324891506733333,0.3337879085553083,2.198292576,Rock
38,0.2751080138953333,0.6623624908945098,0.2170458655,2.295478294033333,0.4692008301588727,2.2505683515,Rock
39,7.010693162899998,2.4851151859826524,6.542294277,3.114230770423077,0.24719500107748646,3.059999943,Dance
40,2.5098752033299996,1.3216651689167902,2.084875027,3.242395896166667,0.3172256820540595,3.230211797,Dance
41,0.8418426399263333,0.8591908833424445,0.7667780663,2.7960140174999997,0.40597804541719734,2.7864849530000004,Dance
42,-1.1489603084433335,0.7634746177107323,-1.35443354,2.5285623556333334,0.32970922355166665,2.556332986,Dance
43,-1.080306061917667,1.3782160131210415,-0.8269191007000001,2.367810522233334,0.497123949042056,2.463748474,Dance
44,0.9843079404326667,1.1339500872029928,1.174171956,2.550272224566667,0.3701340945460059,2.5174459975000003,Dance
45,0.37101314153899995,1.0594060102392793,0.22020576055000002,2.4032504563,0.4149668669116864,2.3588739949999997,Dance
46,0.6970178898330002,1.1410831275060112,0.49513852875,2.4900777726000007,0.39100704660616215,2.5196673174999997,Dance
47,0.6663841668463333,1.4066534662834984,0.9663969771500001,2.538134329433333,0.3851572097299135,2.5484867465,Dance
48,3.374011575490667,1.0373179034215716,3.7425326395000003,2.17945324227,0.8808394980131704,2.2799262049999998,Dance
49,1.3489686103006668,4.793345527613627,0.8029143921999999,2.6564362362222225,0.4368032371589747,2.710000038,Jazz
