"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.236371270E0,5.310897827E0,-7.736808300E0,-4.940845013E0
4.256331166E0,-2.411480904E0,-8.753819466E0,5.125308990E0
4.276291062E0,-2.044426727E1,-6.866035461E0,9.005100250E0
4.296250958E0,-1.984552765E1,-8.431018829E0,-5.368139744E0
4.316210853E0,-9.675209045E0,-6.580410480E0,-3.852255344E0
4.336170749E0,-5.682045937E0,-8.160589218E0,3.373969555E0
4.356130645E0,-2.908908844E0,-3.530243874E0,2.036346674E0
4.376090541E0,-4.274579048E0,3.340270996E0,7.348906398E-1
4.396050437E0,-4.963884354E0,7.915246010E0,3.440988064E0
4.416010333E0,-1.681680679E-1,7.976901054E0,2.304430962E0
4.435970228E0,6.771704674E0,4.711158752E0,1.332493544E0
4.455930124E0,1.255987453E1,1.887212694E-1,2.449928284E0
4.475890020E0,1.377130318E1,-3.171416283E0,5.443923950E0
4.495849916E0,1.196292686E1,-4.773407459E0,4.284087181E0
4.515809812E0,1.239745140E1,-6.874599457E0,2.338477135E0
4.535769708E0,1.166211700E1,-7.122220993E0,1.649591446E0
4.555729603E0,9.366137505E0,-5.191463947E0,-5.483348370E-1
4.575689499E0,9.379046440E0,-5.278305531E0,6.374456882E0
4.595649395E0,6.963297367E0,-5.365543365E0,1.035281086E1
4.615609291E0,-8.850698471E-1,-3.888120651E0,-1.449135900E0
4.635569187E0,-1.246671867E1,1.720074654E0,-6.148382664E0
4.655529083E0,-2.018473816E1,1.248574018E0,6.256476879E0
4.675488978E0,-1.553359032E1,-2.406262159E-1,3.994983196E0
4.695448874E0,-1.306579876E1,-2.082837582E0,5.027129650E0
4.715408770E0,-1.004835129E1,-3.348271847E0,5.022861481E0
4.735368614E0,-9.247040749E0,4.269672930E-1,-1.069505787E1
4.755328458E0,-1.057591057E1,3.587904930E0,-8.526504517E0
4.775288301E0,-1.886025429E0,8.996583819E-1,-1.127701044E0
4.795248145E0,3.899615765E0,6.239409447E-1,-5.469884872E0
4.815207989E0,6.495931625E0,-3.190340996E-1,-2.400922537E0
4.835167833E0,1.131701374E1,-2.043022156E0,-3.877382994E0
4.855127676E0,8.867823601E0,9.697433710E-1,-5.970622063E0
4.875087520E0,8.292262077E0,3.755635738E0,-2.683512449E0
4.895047364E0,1.120776081E1,3.755227566E0,5.688175678E0
4.915007208E0,1.084776974E1,7.190425396E0,7.670424461E0
4.934967051E0,5.563708782E0,1.226524830E1,-7.799873352E0
4.954926895E0,-9.289293289E-1,1.439051628E1,-1.545119667E1
4.974886739E0,-1.810026169E-1,8.846055984E0,-7.143068314E0
4.994846583E0,-1.057214737E0,5.325659752E0,-1.017855406E-1
5.014806426E0,-3.322995186E0,1.796581864E0,2.756139040E0
5.034766270E0,-8.913608551E0,-1.982032895E0,3.887781620E0
5.054726114E0,-2.151950073E1,-6.420434952E0,3.089210987E0
5.074685958E0,-1.773805046E1,-9.013109207E0,2.519218922E-1
5.094645801E0,-8.973310471E0,-1.192073059E1,-3.521430016E0
5.114605645E0,-8.089450836E0,-4.472820759E0,-5.464216232E0
5.134565489E0,-6.710142136E0,1.649469733E0,-1.938154697E0
5.154525333E0,-6.742592812E0,5.541195869E0,3.812192917E0
5.174485176E0,-5.885760307E0,7.743748665E0,8.963282585E0
5.194445020E0,4.016458035E0,4.359478474E0,7.931276798E0
5.214404864E0,1.140800953E1,5.957173109E-1,2.375199318E0
5.234364708E0,1.494748783E1,-1.494646668E0,-1.653061390E0
5.254324551E0,1.364841270E1,-2.039043665E0,-3.555765152E-1
5.274284395E0,1.044069004E1,-2.290388584E0,1.772616625E0
5.294244239E0,1.231761360E1,-4.031749725E0,5.099417686E0
5.314204083E0,1.083291054E1,-8.994246483E0,8.308373451E0
5.334163926E0,7.392533779E0,-7.898110390E0,2.171972752E0
