"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.248299476E0,-1.038724422E1,3.287837505E0,4.022258759E0
8.268259320E0,-9.534908295E0,-7.583633661E-1,7.661445141E-1
8.288219164E0,-3.151966572E0,-4.014477730E0,-5.023035049E0
8.308179008E0,1.663970202E-1,-8.932168007E0,-1.699404335E1
8.328138851E0,7.505822182E-1,-2.091754150E1,-1.776018906E1
8.348098695E0,-3.124433160E-1,-2.935949707E1,3.222595453E0
8.368058539E0,-4.564545631E0,-3.366905975E1,-1.661576033E0
8.388018383E0,-6.077681065E0,-2.909134674E1,-9.150638580E0
8.407978226E0,-5.474342346E0,-1.413237381E1,-4.022258818E-1
8.427938070E0,-7.274781704E0,-7.888296127E0,9.433155060E0
8.447897914E0,-1.021486187E1,-1.201589966E1,8.226476669E0
8.467857758E0,-1.177588081E1,-1.813547897E1,4.276044369E0
8.487817601E0,-1.074158573E1,-2.134849739E1,2.691082716E0
8.507777445E0,-9.817423820E0,-2.027110672E1,-6.943184733E-1
8.527737341E0,-1.236485481E1,-1.549706936E1,-5.220796204E1
8.547697237E0,-8.969876289E0,-9.822811127E0,-9.854534149E0
8.567657133E0,-6.757634163E0,-2.223614931E0,1.580173075E-1
8.587617029E0,-3.535038710E0,-2.795230448E-1,-1.063025594E0
8.607576924E0,-3.396175146E0,2.832939148E0,-3.189076662E0
8.627536820E0,-5.852625847E0,4.226364613E0,-7.958326340E0
8.647496716E0,-6.546944618E0,4.695628166E0,9.212887764E0
8.667456612E0,-7.629123688E0,3.852869034E0,9.572018623E0
8.687416508E0,-7.030573368E0,-6.147112846E-1,2.647987127E0
8.707376404E0,-9.161413193E0,-4.464587688E0,1.086967587E0
8.727336299E0,-1.706706619E1,-1.677078438E1,-6.287173748E0
8.747296195E0,-2.545635033E1,-4.613806152E1,-1.101332784E0
8.767256091E0,-1.231697083E1,-7.018063354E1,7.230489254E0
8.787215987E0,-9.429563522E0,-4.573583603E1,4.256890774E0
8.807175883E0,-5.991489887E0,-1.874839401E1,1.757344007E0
8.827135779E0,-1.413776159E0,-7.361571789E0,-9.576806426E-2
8.847095674E0,3.082534790E0,-2.170942307E0,-4.955997467E0
8.867055570E0,2.282871246E0,-6.338648796E-1,-2.695871115E0
8.887015466E0,8.846575022E-1,1.322796494E-1,4.788403399E-3
8.906975362E0,1.148019671E0,9.606734514E-1,8.906430602E-1
8.926935258E0,1.598129630E0,3.527257681E0,-1.297657371E0
8.946895154E0,2.426523447E0,2.743575668E1,1.230619669E0
8.966855049E0,1.472793198E1,3.541323471E1,7.311892033E0
8.986814945E0,1.217571259E1,-6.274604321E0,8.700529099E0
9.006774841E0,7.444770336E0,-1.168550014E1,4.012681961E0
9.026734737E0,5.103240967E0,-1.415152740E1,1.503558636E0
9.046694633E0,2.469619036E0,-2.061587143E1,3.021482468E0
9.066654529E0,-1.001973391E0,-3.636492920E1,1.357512379E1
9.086614424E0,-2.002749681E0,-3.753330231E1,2.240972757E0
9.106574320E0,-2.088941097E0,-2.764524841E1,7.326257229E-1
9.126534216E0,-1.667561531E0,-1.825518990E1,-7.728483200E0
9.146494112E0,-1.134971333E1,-2.002210999E1,-2.322375536E0
9.166454008E0,-1.824980164E1,-2.353679848E1,9.940725327E0
9.186413904E0,-1.651640129E1,-2.238279343E1,-3.667917013E0
9.206373799E0,-1.698566437E1,-1.657445908E1,-6.545747280E0
9.226333695E0,-1.047343540E1,-8.347982407E0,-3.141192675E0
9.246293591E0,-3.156754971E0,-2.218826532E0,-6.402095318E0
9.266253487E0,-3.195062160E0,6.254851818E-1,-7.082048416E0
9.286213383E0,-8.534132004E0,1.477820992E0,-7.163451672E0
9.306173279E0,-1.145984650E1,-3.034650683E-1,-1.125274777E0
9.326133174E0,-1.211106968E1,-2.917933226E0,-1.637633920E0
9.346093070E0,-3.487154722E0,3.316567898E0,-7.225700855E0
9.366052966E0,-7.720103264E0,5.562329292E0,-2.418143749E0
9.386012862E0,-8.567650795E0,-4.804564476E0,-2.336740971E0
9.405972758E0,-5.024232388E0,-7.912238121E0,-9.002198577E-1
9.425932654E0,-8.400056839E0,-1.491767216E1,-2.873041928E-1
9.445892549E0,-7.073668957E0,-3.057575226E1,-6.416460514E0
9.465852445E0,-6.211756229E0,-5.340686035E1,-7.120356083E0
9.485812341E0,-3.831919909E0,-5.363670349E1,2.121262789E0
9.505772237E0,6.069301367E-1,-2.181776237E1,7.934384346E0
9.525732133E0,3.819948912E0,-9.980828285E0,4.635174274E0
9.545692029E0,8.368931770E0,-5.953781128E0,3.682282209E0
9.565651924E0,1.200692177E0,-9.420584679E0,3.155557871E0
9.585611820E0,-7.102399349E0,-7.016806602E0,2.791639090E0
9.605571716E0,-5.809530258E0,2.631826162E0,6.473921299E0
9.625531612E0,8.052897453E0,6.907870293E0,5.281609058E0
9.645491508E0,1.882680511E1,2.478597403E0,-9.375694275E0
9.665451404E0,1.333929443E1,-1.933317930E-1,-1.136288166E1
9.685411299E0,7.540538311E0,-2.699462473E-1,-1.168370438E1
9.705371195E0,-1.691503525E0,-1.730409265E0,-7.393294811E0
9.725331091E0,-8.328230858E0,-3.267486811E0,4.625597477E0
9.745290987E0,-1.038724422E1,-7.442974567E0,9.634267807E0
9.765250883E0,-4.608838260E-1,-2.248334885E1,8.532935143E0
9.785210779E0,6.404489279E-1,-2.614647865E1,-4.079719543E0
9.805170674E0,-4.291606426E0,-2.232533264E1,8.475474119E-1
9.825130570E0,-1.461660147E0,-2.047221947E1,1.578257751E1
9.845090466E0,8.828619003E0,-2.021843529E1,2.407609177E1
9.865050362E0,5.653907299E0,-1.585141087E1,1.897165489E1
9.885010310E0,4.677073002E0,-1.032559299E1,6.766014099E0
9.904970258E0,3.786429882E0,-1.144129181E1,3.284844637E0
9.924930258E0,-2.601300240E0,-1.287781239E1,1.608903527E0
9.944890258E0,-4.851849556E0,-9.980828285E0,3.351882473E-2
9.964850258E0,-3.396175146E0,-7.079055786E0,-3.615244627E0
9.984810258E0,-5.574898720E0,-6.470928669E0,-8.188169599E-1
1.000477026E1,-5.196614742E0,-4.986523628E0,8.188169599E-1
1.002473026E1,-3.453635931E0,-2.659359455E0,2.298433632E-1
1.004469026E1,-2.874239206E0,-1.107916832E0,-3.399766386E-1
1.006465026E1,-4.655525208E0,9.606734514E-1,-1.151611042E1
1.008461026E1,-7.820659637E0,8.784924507E0,-2.897941780E1
1.010457026E1,-2.194285870E0,2.684498549E0,-6.282385349E0
1.012453026E1,-1.231816769E0,-1.313818216E0,4.678270340E0
1.014449026E1,-3.817554712E0,-1.125933170E1,-6.004657745E0
1.016445026E1,-9.448717117E0,-3.330514145E1,-1.627099419E1
1.018441026E1,-1.508945656E1,-4.559697342E1,-6.172252178E0
1.020437026E1,-9.381679535E0,-5.186978149E1,-9.959878922E0
1.022433026E1,-5.234921932E0,-2.739625168E1,-6.703764915E0
1.024429026E1,-3.037044764E0,-1.356255436E1,-2.662352324E0
1.026425026E1,-5.278017521E0,-7.227496147E0,1.369483352E0
1.028421026E1,-8.295909166E-1,-3.985747337E0,5.257667065E0
1.030417026E1,5.131971359E0,-1.672948480E0,8.437167168E0
1.032413026E1,5.902904510E0,-6.530185342E-1,9.447520256E0
1.034409026E1,3.834314108E0,-1.036090732E0,2.580949545E0
1.036405026E1,2.378639460E0,-1.795651275E-3,2.327163935E0
1.038401026E1,4.920084476E-1,3.148973703E0,9.342175484E0
1.040397026E1,5.398924947E-1,5.040393353E0,-4.376600742E0
1.042393026E1,1.895010591E0,6.850409508E0,-6.177040577E0
1.044389026E1,2.905363798E0,2.789843559E0,-9.576806426E-2
1.046385026E1,-4.752490520E-1,-3.961805344E0,-7.460332394E0
1.048381026E1,-1.726817894E1,-1.271979523E1,-3.418920040E0
1.050377026E1,-2.211404419E1,-1.865262604E1,1.766920805E0
